Planet Name,Host Name,Planet Letter,Number of Stars,Number of Planets,Number of Moons,Discovery Method,Discovery Year,Discovery Publication Date,Discovery Locale,Discovery Facility,Discovery Telescope,Discovery Instrument
KELT-20 b,KELT-20,b,1,1,0,Transit,2017,2017-11,Ground,KELT-North,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor
KELT-9 b,KELT-9,b,2,1,0,Transit,2017,2017-06,Ground,KELT-North,Mamiya 645 80mm f/1.9,Apogee 4K CCD Sensor
KIC 5095269 b,KIC 5095269,b,2,1,0,Eclipse Timing Variations,2017,2017-07,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array
Kepler-150 f,Kepler-150,f,1,5,0,Transit,2017,2017-04,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array
Kepler-1649 b,Kepler-1649,b,1,2,0,Transit,2017,2017-04,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array
Kepler-1650 b,Kepler-1650,b,1,1,0,Transit,2017,2017-06,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array
Kepler-1651 b,Kepler-1651,b,2,1,0,Transit,2017,2017-06,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array
Kepler-1652 b,Kepler-1652,b,1,1,0,Transit,2017,2017-12,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array
Kepler-1653 b,Kepler-1653,b,1,1,0,Transit,2017,2017-12,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array
Kepler-19 d,Kepler-19,d,1,3,0,Radial Velocity,2017,2017-05,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph
Kepler-448 c,KOI-12,c,1,2,0,Transit Timing Variations,2017,2017-08,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array
Kepler-80 g,Kepler-80,g,1,6,0,Transit,2017,2018-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array
Kepler-90 i,KOI-351,i,1,8,0,Transit,2017,2018-02,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array
LHS 1140 b,LHS 1140,b,1,2,0,Transit,2017,2017-04,Ground,MEarth Project,0.4 m MEarth Telescope,Apogee CCD Sensor
MASCARA-1 b,MASCARA-1,b,1,1,0,Transit,2017,2017-10,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,b,1,1,0,Microlensing,2017,2017-08,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,b,1,1,0,Microlensing,2017,2017-07,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,b,1,1,0,Microlensing,2017,2017-07,Ground,MOA,1.8 m MOA Telescope,MOA CCD Array
MXB 1658-298 b,MXB 1658-298,b,2,1,0,Eclipse Timing Variations,2017,2017-06,Space,Multiple Observatories,Multiple Telescopes,Multiple Instruments
NGC 2682 Sand 978 b,NGC 2682 Sand 978,b,1,1,0,Radial Velocity,2017,2017-07,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments
NGTS-1 b,NGTS-1,b,1,1,0,Transit,2017,2018-04,Ground,Paranal Observatory,20 cm Telescope,Andor Ikon-L Camera
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,b,1,1,0,Microlensing,2017,2017-11,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,b,1,1,0,Microlensing,2017,2017-11,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array
OGLE-2016-BLG-0263L b,OGLE-2016-BLG-0263L,b,1,1,0,Microlensing,2017,2017-10,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array
OGLE-2016-BLG-0613L AB b,OGLE-2016-BLG-0613L AB,b,2,1,0,Microlensing,2017,2017-12,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,b,1,1,0,Microlensing,2017,2018-01,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array
OGLE-2016-BLG-1195L b,OGLE-2016-BLG-1195L,b,1,1,0,Microlensing,2017,2017-05,Ground,OGLE,1.3 m Warsaw University Telescope,OGLE CCD Array
PSR B0329+54 b,PSR B0329+54,b,1,1,0,Pulsar Timing,2017,2017-11,Ground,Multiple Facilities,Multiple Telescopes,Multiple Instruments
PSR J2322-2650 b,PSR J2322-2650,b,1,1,0,Pulsar Timing,2017,2018-03,Ground,Parkes Observatory,64 m Parkes Radio Telescope,Parkes Radio Receiver
Qatar-3 b,Qatar-3,b,1,1,0,Transit,2017,2017-04,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor
Qatar-4 b,Qatar-4,b,1,1,0,Transit,2017,2017-04,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor
Qatar-5 b,Qatar-5,b,1,1,0,Transit,2017,2017-04,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor
Qatar-6 b,Qatar-6,b,2,1,0,Transit,2017,2018-02,Ground,Qatar,Canon 400mm f/2.8L,FLI ProLine 4K CCD Sensor
Ross 128 b,Ross 128,b,1,1,0,Radial Velocity,2017,2018-05,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
TAP 26 b,TAP 26,b,1,1,0,Radial Velocity,2017,2017-05,Ground,Multiple Facilities,Multiple Telescopes,Multiple Instruments
TRAPPIST-1 e,TRAPPIST-1,e,1,7,0,Transit,2017,2016-05,Multiple Locales,Multiple Observatories,Multiple Telescopes,Multiple Instruments
TRAPPIST-1 f,TRAPPIST-1,f,1,7,0,Transit,2017,2016-05,Multiple Locales,Multiple Observatories,Multiple Telescopes,Multiple Instruments
TRAPPIST-1 g,TRAPPIST-1,g,1,7,0,Transit,2017,2016-05,Multiple Locales,Multiple Observatories,Multiple Telescopes,Multiple Instruments
TRAPPIST-1 h,TRAPPIST-1,h,1,7,0,Transit,2017,2016-05,Multiple Locales,Multiple Observatories,Multiple Telescopes,Multiple Instruments
TYC 4282-00605-1 b,TYC 4282-00605-1,b,1,1,0,Radial Velocity,2017,2017-10,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph
WASP-105 b,WASP-105,b,1,1,0,Transit,2017,2017-08,Ground,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-107 b,WASP-107,b,1,1,0,Transit,2017,2017-08,Ground,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-151 b,WASP-151,b,1,1,0,Transit,2017,2018-03,Ground,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-153 b,WASP-153,b,1,1,0,Transit,2017,2018-03,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-156 b,WASP-156,b,1,1,0,Transit,2017,2018-03,Ground,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera
WASP-167 b,WASP-167,b,1,1,0,Transit,2017,2017-11,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments
WASP-53 b,WASP-53,b,1,2,0,Transit,2017,2017-05,Ground,Multiple Facilities,Multiple Telescopes,Multiple Instruments
WASP-53 c,WASP-53,c,1,2,0,Radial Velocity,2017,2017-05,Ground,Multiple Facilities,Multiple Telescopes,Multiple Instruments
WASP-81 b,WASP-81,b,1,1,0,Transit,2017,2017-05,Ground,Multiple Facilities,Multiple Telescopes,Multiple Instruments
WASP-91 b,WASP-91,b,1,1,0,Transit,2017,2017-08,Ground,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera
YZ Cet b,YZ Cet,b,1,3,0,Radial Velocity,2017,2017-09,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
YZ Cet c,YZ Cet,c,1,3,0,Radial Velocity,2017,2017-09,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
YZ Cet d,YZ Cet,d,1,3,0,Radial Velocity,2017,2017-09,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
tau Cet e,tau Cet,e,1,4,0,Radial Velocity,2017,2017-10,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments
tau Cet f,tau Cet,f,1,4,0,Radial Velocity,2017,2017-10,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments
tau Cet g,tau Cet,g,1,4,0,Radial Velocity,2017,2017-10,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments
tau Cet h,tau Cet,h,1,4,0,Radial Velocity,2017,2017-10,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instruments
24 Boo b,24 Boo,b,1,1,0,Radial Velocity,2018,2018-08,Ground,Okayama Astrophysical Observatory,1.88 m Telescope,HIDES Echelle Spectrograph
BD+48 740 b,BD+48 740,b,1,1,0,Radial Velocity,2018,2018-05,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instuments
CoRoT-20 c,CoRoT-20,c,1,2,0,Radial Velocity,2018,2018-07,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instuments
DE CVn b,DE CVn,b,2,1,0,Eclipse Timing Variations,2018,2018-11,Ground,Multiple Facilities,Multiple Telescopes,Multiple Instruments
EPIC 211945201 b,EPIC 211945201,b,1,1,0,Transit,2018,2018-07,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
EPIC 246851721 b,EPIC 246851721,b,2,1,0,Transit,2018,2018-12,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
EPIC 248847494 b,EPIC 248847494,b,1,1,0,Transit,2018,2018-07,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
GJ 1132 c,GJ 1132,c,1,2,0,Radial Velocity,2018,2017-10,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
GJ 1265 b,GJ 1265,b,1,1,0,Radial Velocity,2018,2018-12,Ground,Calar Alto Observatory,3.5 m telescope,CARMENES
GJ 15 A c,GJ 15 A,c,2,2,0,Radial Velocity,2018,2018-09,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph
GJ 317 c,GJ 317,c,1,2,0,Radial Velocity,2018,2016-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
GJ 3779 b,GJ 3779,b,1,1,0,Radial Velocity,2018,2018-12,Ground,Calar Alto Observatory,3.5 m telescope,CARMENES
GJ 96 b,GJ 96,b,1,1,0,Radial Velocity,2018,2018-10,Ground,Haute-Provence Observatory,1.93 m Telescope,SOPHIE Spectrograph
Gl 686 b,Gl 686,b,1,1,0,Radial Velocity,2018,2019-02,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph
HAT-P-11 c,HAT-P-11,c,1,2,0,Radial Velocity,2018,2018-06,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HATS-36 b,HATS-36,b,1,1,0,Transit,2018,2018-03,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-39 b,HATS-39,b,1,1,0,Transit,2018,2018-07,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-40 b,HATS-40,b,1,1,0,Transit,2018,2018-07,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-41 b,HATS-41,b,1,1,0,Transit,2018,2018-07,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-42 b,HATS-42,b,1,1,0,Transit,2018,2018-07,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-43 b,HATS-43,b,1,1,0,Transit,2018,2018-03,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-44 b,HATS-44,b,1,1,0,Transit,2018,2018-03,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-45 b,HATS-45,b,1,1,0,Transit,2018,2018-03,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-46 b,HATS-46,b,1,1,0,Transit,2018,2018-03,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-59 b,HATS-59,b,1,2,0,Transit,2018,2018-11,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-59 c,HATS-59,c,1,2,0,Radial Velocity,2018,2018-11,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-60 b,HATS-60,b,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-61 b,HATS-61,b,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-62 b,HATS-62,b,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-63 b,HATS-63,b,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-64 b,HATS-64,b,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-65 b,HATS-65,b,2,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-66 b,HATS-66,b,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-67 b,HATS-67,b,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-68 b,HATS-68,b,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HATS-69 b,HATS-69,b,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Apogee 4K CCD Sensor
HD 102329 c,HD 102329,c,1,2,0,Radial Velocity,2018,2016-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 114783 c,HD 114783,c,1,2,0,Radial Velocity,2018,2016-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 116029 c,HD 116029,c,2,2,0,Radial Velocity,2018,2016-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 126525 b,HD 126525,b,1,1,0,Radial Velocity,2018,2018-08,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
HD 13167 b,HD 13167,b,1,1,0,Radial Velocity,2018,2019-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 1397 b,HD 1397,b,1,1,0,Transit,2018,2019-03,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array
HD 14787 b,HD 14787,b,1,1,0,Radial Velocity,2018,2019-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 148164 b,HD 148164,b,1,2,0,Radial Velocity,2018,2018-11,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 148164 c,HD 148164,c,1,2,0,Radial Velocity,2018,2018-11,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 148284 b,HD 148284,b,1,1,0,Radial Velocity,2018,2018-11,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 156279 c,HD 156279,c,1,2,0,Radial Velocity,2018,2016-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 158996 b,HD 158996,b,1,1,0,Radial Velocity,2018,2018-02,Ground,Bohyunsan Optical Astronomical Observatory,1.8 m Telescope,BOES Echelle Spectrograph
HD 180053 b,HD 180053,b,1,1,0,Radial Velocity,2018,2019-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 18015 b,HD 18015,b,1,1,0,Radial Velocity,2018,2019-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 180617 b,HD 180617,b,2,1,0,Radial Velocity,2018,2018-10,Ground,Calar Alto Observatory,3.5 m telescope,CARMENES
HD 203473 b,HD 203473,b,1,1,0,Radial Velocity,2018,2018-11,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 211810 b,HD 211810,b,1,1,0,Radial Velocity,2018,2018-11,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 215152 b,HD 215152,b,1,4,0,Radial Velocity,2018,2018-06,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
HD 215152 c,HD 215152,c,1,4,0,Radial Velocity,2018,2018-06,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
HD 215152 d,HD 215152,d,1,4,0,Radial Velocity,2018,2018-06,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
HD 215152 e,HD 215152,e,1,4,0,Radial Velocity,2018,2018-06,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
HD 217850 b,HD 217850,b,1,1,0,Radial Velocity,2018,2018-11,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 219666 b,HD 219666,b,1,1,0,Transit,2018,2019-03,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array
HD 220197 b,HD 220197,b,1,1,0,Radial Velocity,2018,2019-01,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph
HD 233832 b,HD 233832,b,2,1,0,Radial Velocity,2018,2019-01,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,HARPS-N Spectrograph
HD 238914 b,HD 238914,b,1,1,0,Radial Velocity,2018,2018-05,Ground,Multiple Observatories,Multiple Telescopes,Multiple Instuments
HD 26965 b,HD 26965,b,3,1,0,Radial Velocity,2018,2018-10,Ground,Multiple Observatories,Multiple Telescopes,TOU
HD 33142 c,HD 33142,c,1,2,0,Radial Velocity,2018,2016-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 4917 b,HD 4917,b,1,1,0,Radial Velocity,2018,2019-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 55696 b,HD 55696,b,1,1,0,Radial Velocity,2018,2018-11,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 72490 b,HD 72490,b,1,1,0,Radial Velocity,2018,2019-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 75784 c,HD 75784,c,1,2,0,Radial Velocity,2018,2018-11,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 89345 b,HD 89345,b,1,1,0,Transit,2018,2018-08,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
HD 94834 b,HD 94834,b,1,1,0,Radial Velocity,2018,2019-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 95089 c,HD 95089,c,1,2,0,Radial Velocity,2018,2016-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 98736 b,HD 98736,b,2,1,0,Radial Velocity,2018,2018-11,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
HD 99706 c,HD 99706,c,1,2,0,Radial Velocity,2018,2016-04,Ground,W. M. Keck Observatory,10 m Keck I Telescope,HIRES Spectrometer
IC 4651 9122 b,IC 4651 9122,b,1,1,0,Radial Velocity,2018,2018-12,Ground,La Silla Observatory,3.6 m ESO Telescope,HARPS Spectrograph
K2-141 b,K2-141,b,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-141 c,K2-141,c,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-146 b,K2-146,b,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-147 b,K2-147,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-148 b,K2-148,b,2,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-148 c,K2-148,c,2,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-148 d,K2-148,d,2,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-149 b,K2-149,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-150 b,K2-150,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-151 b,K2-151,b,2,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-152 b,K2-152,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-153 b,K2-153,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-154 b,K2-154,b,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-154 c,K2-154,c,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-155 b,K2-155,b,1,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-155 c,K2-155,c,1,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-155 d,K2-155,d,1,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-156 b,K2-156,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-157 b,K2-157,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-158 b,K2-158,b,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-158 c,K2-158,c,1,2,0,Transit,2018,2018-08,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-159 b,K2-159,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-160 b,K2-160,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-161 b,K2-161,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-162 b,K2-162,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-163 b,K2-163,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-164 b,K2-164,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-165 b,K2-165,b,1,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-165 c,K2-165,c,1,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-165 d,K2-165,d,1,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-166 b,K2-166,b,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-167 b,K2-167,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-168 b,K2-168,b,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-169 b,K2-169,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-170 b,K2-170,b,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-170 c,K2-170,c,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-171 b,K2-171,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-172 b,K2-172,b,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-172 c,K2-172,c,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-173 b,K2-173,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-174 b,K2-174,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-175 b,K2-175,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-176 b,K2-176,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-177 b,K2-177,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-178 b,K2-178,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-179 b,K2-179,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-180 b,K2-180,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-181 b,K2-181,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-182 b,K2-182,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-183 b,K2-183,b,1,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-183 c,K2-183,c,1,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-183 d,K2-183,d,1,3,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-184 b,K2-184,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-185 b,K2-185,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-186 b,K2-186,b,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-187 b,K2-187,b,1,4,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-187 c,K2-187,c,1,4,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-187 d,K2-187,d,1,4,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-187 e,K2-187,e,1,4,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-188 b,K2-188,b,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
K2-188 c,K2-188,c,1,2,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Kepler CCD Array
